assetType,assetMainType,cusip,assetSubType,symbol,description,bidPrice,bidSize,bidId,askPrice,askSize,askId,lastPrice,lastSize,lastId,openPrice,highPrice,lowPrice,bidTick,closePrice,netChange,totalVolume,quoteTimeInLong,tradeTimeInLong,mark,exchange,exchangeName,marginable,shortable,volatility,digits,52WkHigh,52WkLow,nAV,peRatio,divAmount,divYield,divDate,securityStatus,regularMarketLastPrice,regularMarketLastSize,regularMarketNetChange,regularMarketTradeTimeInLong,netPercentChangeInDouble,markChangeInDouble,markPercentChangeInDouble,regularMarketPercentChangeInDouble,delayed
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,275.22,800,T,275.23,100,P,275.2,300,D,277.14,277.51,273.95, ,278.2,-3.0,17737186,1586786702115,1586786701951,275.22,p,PACIFIC,True,True,0.02,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,275.2,3,-3.0,1586786701951,-1.0784,-2.98,-1.0712,-1.0784,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,275.13,300,Z,275.15,400,T,275.14,100,P,277.14,277.51,273.95, ,278.2,-3.06,18973951,1586787002034,1586787002034,275.14,p,PACIFIC,True,True,0.0193,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,275.14,1,-3.06,1586787002034,-1.0999,-3.06,-1.0999,-1.0999,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,274.66,200,T,274.67,200,T,274.67,100,T,277.14,277.51,273.95, ,278.2,-3.53,20182198,1586787302111,1586787302111,274.67,p,PACIFIC,True,True,0.0188,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,274.67,1,-3.53,1586787302111,-1.2689,-3.53,-1.2689,-1.2689,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,273.76,200,X,273.78,600,K,273.77,100,P,277.14,277.51,273.57, ,278.2,-4.43,21651275,1586787602145,1586787602144,273.77,p,PACIFIC,True,True,0.0182,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,273.77,1,-4.43,1586787602144,-1.5924,-4.43,-1.5924,-1.5924,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,272.9,900,P,272.92,400,K,272.91,100,T,277.14,277.51,272.87, ,278.2,-5.29,23336864,1586787902178,1586787902126,272.91,p,PACIFIC,True,True,0.0176,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,272.91,1,-5.29,1586787902126,-1.9015,-5.29,-1.9015,-1.9015,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,273.34,300,K,273.37,400,Z,273.35,100,P,277.14,277.51,272.75, ,278.2,-4.85,24875003,1586788202470,1586788202465,273.35,p,PACIFIC,True,True,0.017,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,273.35,1,-4.85,1586788202465,-1.7433,-4.85,-1.7434,-1.7433,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,273.6,100,P,273.61,200,Z,273.62,100,T,277.14,277.51,272.75, ,278.2,-4.58,26162327,1586788502793,1586788502774,273.61,p,PACIFIC,True,True,0.0166,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,273.62,1,-4.58,1586788502774,-1.6463,-4.59,-1.6499,-1.6463,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,272.67,100,T,272.68,800,P,272.68,100,K,277.14,277.51,272.55, ,278.2,-5.52,27641983,1586788801754,1586788801348,272.68,p,PACIFIC,True,True,0.0162,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,272.68,1,-5.52,1586788801348,-1.9842,-5.52,-1.9842,-1.9842,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,272.66,100,T,272.67,500,K,272.66,100,P,277.14,277.51,272.37, ,278.2,-5.54,30484488,1586789101775,1586789101642,272.66,p,PACIFIC,True,True,0.0157,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,272.66,1,-5.54,1586789101642,-1.9914,-5.54,-1.9914,-1.9914,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,272.74,100,T,272.75,100,P,272.74,200,D,277.14,277.51,272.37, ,278.2,-5.46,31810514,1586789401825,1586789401798,272.74,p,PACIFIC,True,True,0.0154,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,272.74,2,-5.46,1586789401798,-1.9626,-5.46,-1.9626,-1.9626,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,272.34,200,P,272.36,100,P,272.36,100,T,277.14,277.51,272.1, ,278.2,-5.84,33230547,1586789701812,1586789701794,272.36,p,PACIFIC,True,True,0.0151,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,272.36,1,-5.84,1586789701794,-2.0992,-5.84,-2.0992,-2.0992,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,272.59,1100,Y,272.62,200,P,272.599,2000,D,277.14,277.51,272.1, ,278.2,-5.601,34347129,1586790001785,1586790001650,272.599,p,PACIFIC,True,True,0.0148,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,272.599,20,-5.601,1586790001650,-2.0133,-5.601,-2.0133,-2.0133,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,272.24,300,Z,272.27,200,Z,272.24,100,T,277.14,277.51,271.9001, ,278.2,-5.96,36791119,1586790301699,1586790301235,272.24,p,PACIFIC,True,True,0.0145,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,272.24,1,-5.96,1586790301235,-2.1423,-5.96,-2.1423,-2.1423,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,271.65,300,T,271.68,200,P,271.66,100,X,277.14,277.51,271.41, ,278.2,-6.54,38103641,1586790601709,1586790601619,271.66,p,PACIFIC,True,True,0.0143,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,271.66,1,-6.54,1586790601619,-2.3508,-6.54,-2.3508,-2.3508,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,272.2,300,P,272.22,300,P,272.19,200,T,277.14,277.51,271.41, ,278.2,-6.01,39329300,1586790901640,1586790901621,272.2,p,PACIFIC,True,True,0.0141,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,272.19,2,-6.01,1586790901621,-2.1603,-6.0,-2.1567,-2.1603,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,272.57,300,Z,272.59,400,T,272.59,200,D,277.14,277.51,271.41, ,278.2,-5.61,40405694,1586791201646,1586791201338,272.59,p,PACIFIC,True,True,0.0139,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,272.59,2,-5.61,1586791201338,-2.0165,-5.61,-2.0165,-2.0165,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,272.93,300,Z,272.95,300,T,272.95,100,T,277.14,277.51,271.41, ,278.2,-5.25,41450698,1586791502588,1586791502455,272.95,p,PACIFIC,True,True,0.0137,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,272.95,1,-5.25,1586791502455,-1.8871,-5.25,-1.8871,-1.8871,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,273.54,200,P,273.56,200,P,273.54,100,P,277.14,277.51,271.41, ,278.2,-4.66,43073701,1586791802556,1586791802463,273.54,p,PACIFIC,True,True,0.0135,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,273.54,1,-4.66,1586791802463,-1.6751,-4.66,-1.6751,-1.6751,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,273.07,100,P,273.09,700,P,273.09,100,X,277.14,277.51,271.41, ,278.2,-5.11,44215147,1586792102474,1586792102308,273.09,p,PACIFIC,True,True,0.0133,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,273.09,1,-5.11,1586792102308,-1.8368,-5.11,-1.8368,-1.8368,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,273.17,300,T,273.19,100,Z,273.2,100,T,277.14,277.51,271.41, ,278.2,-5.0,44914797,1586792402378,1586792402099,273.19,p,PACIFIC,True,True,0.0132,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,273.2,1,-5.0,1586792402099,-1.7973,-5.01,-1.8009,-1.7973,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,272.86,300,P,272.89,1500,N,272.89,100,A,277.14,277.51,271.41, ,278.2,-5.31,46312026,1586792702629,1586792702494,272.89,p,PACIFIC,True,True,0.0131,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,272.89,1,-5.31,1586792702494,-1.9087,-5.31,-1.9087,-1.9087,True
ETF,EQUITY,78462F103,ETF,SPY,SPDR S&P 500,273.73,400,Y,273.75,100,X,273.74,100,T,277.14,277.51,271.41, ,278.2,-4.46,47275031,1586793002545,1586793002409,273.74,p,PACIFIC,True,True,0.0129,2,339.08,218.26,0.0,0.0,5.7908,2.08,2020-03-20 00:00:00.000,Normal,273.74,1,-4.46,1586793002409,-1.6032,-4.46,-1.6032,-1.6032,True
