assetType,assetMainType,cusip,symbol,description,bidPrice,bidSize,bidId,askPrice,askSize,askId,lastPrice,lastSize,lastId,openPrice,highPrice,lowPrice,bidTick,closePrice,netChange,totalVolume,quoteTimeInLong,tradeTimeInLong,mark,exchange,exchangeName,marginable,shortable,volatility,digits,52WkHigh,52WkLow,nAV,peRatio,divAmount,divYield,divDate,securityStatus,regularMarketLastPrice,regularMarketLastSize,regularMarketNetChange,regularMarketTradeTimeInLong,netPercentChangeInDouble,markChangeInDouble,markPercentChangeInDouble,regularMarketPercentChangeInDouble,delayed
EQUITY,EQUITY,37940X102,GPN,Global Payments Inc. Common Stock,148.0,100,K,160.53,100,Z,148.0,0,N,0.0,0.0,0.0, ,151.03,-3.03,0,1586783434760,1586476539564,151.03,n,NYSE,True,True,0.0,2,209.62,105.54,0.0,64.2459,0.78,0.52,2020-03-12 00:00:00.000,Normal,151.03,1363,0.0,1586471400003,-2.0062,0.0,0.0,0.0,True
EQUITY,EQUITY,37940X102,GPN,Global Payments Inc. Common Stock,148.0,100,K,160.53,100,V,148.0,0,N,0.0,0.0,0.0, ,151.03,-3.03,0,1586783721600,1586476539564,151.03,n,NYSE,True,True,0.0,2,209.62,105.54,0.0,64.2459,0.78,0.52,2020-03-12 00:00:00.000,Normal,151.03,1363,0.0,1586471400003,-2.0062,0.0,0.0,0.0,True
EQUITY,EQUITY,37940X102,GPN,Global Payments Inc. Common Stock,148.0,100,K,153.5,100,Z,148.0,0,N,0.0,0.0,0.0, ,151.03,-3.03,0,1586784194895,1586476539564,151.03,n,NYSE,True,True,0.0,2,209.62,105.54,0.0,64.2459,0.78,0.52,2020-03-12 00:00:00.000,Normal,151.03,1363,0.0,1586471400003,-2.0062,0.0,0.0,0.0,True
EQUITY,EQUITY,37940X102,GPN,Global Payments Inc. Common Stock,148.76,100,N,150.02,200,N,148.8,22800,N,148.8,148.8,148.8, ,151.03,-2.23,23005,1586784601126,1586784600831,148.8,n,NYSE,True,True,0.0,2,209.62,105.54,0.0,64.2459,0.78,0.52,2020-03-12 00:00:00.000,Normal,148.8,228,-2.23,1586784600831,-1.4765,-2.23,-1.4765,-1.4765,True
EQUITY,EQUITY,37940X102,GPN,Global Payments Inc. Common Stock,146.05,300,T,146.54,300,Z,146.04,100,D,148.8,149.125,146.04, ,151.03,-4.99,51767,1586784901214,1586784886712,146.05,n,NYSE,True,True,0.0,2,209.62,105.54,0.0,64.2459,0.78,0.52,2020-03-12 00:00:00.000,Normal,146.04,1,-4.99,1586784886712,-3.304,-4.98,-3.2974,-3.304,True
EQUITY,EQUITY,37940X102,GPN,Global Payments Inc. Common Stock,145.05,100,N,145.47,100,Z,145.08,100,T,148.8,149.125,144.51, ,151.03,-5.95,118823,1586785202465,1586785201474,145.08,n,NYSE,True,True,0.0,2,209.62,105.54,0.0,64.2459,0.78,0.52,2020-03-12 00:00:00.000,Normal,145.08,1,-5.95,1586785201474,-3.9396,-5.95,-3.9396,-3.9396,True
EQUITY,EQUITY,37940X102,GPN,Global Payments Inc. Common Stock,144.88,100,Z,145.12,100,X,145.0,100,V,148.8,149.125,144.51, ,151.03,-6.03,173106,1586785498925,1586785500238,145.0,n,NYSE,True,True,0.0,2,209.62,105.54,0.0,64.2459,0.78,0.52,2020-03-12 00:00:00.000,Normal,145.0,1,-6.03,1586785500238,-3.9926,-6.03,-3.9926,-3.9926,True
EQUITY,EQUITY,37940X102,GPN,Global Payments Inc. Common Stock,144.76,100,Z,144.99,300,T,144.76,100,D,148.8,149.125,144.44, ,151.03,-6.27,191580,1586785798556,1586785799496,144.76,n,NYSE,True,True,0.0,2,209.62,105.54,0.0,64.2459,0.78,0.52,2020-03-12 00:00:00.000,Normal,144.76,1,-6.27,1586785799496,-4.1515,-6.27,-4.1515,-4.1515,True
EQUITY,EQUITY,37940X102,GPN,Global Payments Inc. Common Stock,144.26,100,Z,144.42,200,T,144.3684,300,D,148.8,149.125,144.32, ,151.03,-6.6616,218388,1586786101758,1586786097918,144.3684,n,NYSE,True,True,0.0,2,209.62,105.54,0.0,64.2459,0.78,0.52,2020-03-12 00:00:00.000,Normal,144.3684,3,-6.6616,1586786097918,-4.4108,-6.6616,-4.4108,-4.4108,True
EQUITY,EQUITY,37940X102,GPN,Global Payments Inc. Common Stock,143.72,100,Z,143.93,100,T,143.79,100,D,148.8,149.125,143.5, ,151.03,-7.24,254900,1586786401845,1586786399368,143.79,n,NYSE,True,True,0.0,2,209.62,105.54,0.0,64.2459,0.78,0.52,2020-03-12 00:00:00.000,Normal,143.79,1,-7.24,1586786399368,-4.7937,-7.24,-4.7937,-4.7937,True
