assetType,assetMainType,cusip,symbol,description,bidPrice,bidSize,bidId,askPrice,askSize,askId,lastPrice,lastSize,lastId,openPrice,highPrice,lowPrice,bidTick,closePrice,netChange,totalVolume,quoteTimeInLong,tradeTimeInLong,mark,exchange,exchangeName,marginable,shortable,volatility,digits,52WkHigh,52WkLow,nAV,peRatio,divAmount,divYield,divDate,securityStatus,regularMarketLastPrice,regularMarketLastSize,regularMarketNetChange,regularMarketTradeTimeInLong,netPercentChangeInDouble,markChangeInDouble,markPercentChangeInDouble,regularMarketPercentChangeInDouble,delayed
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.89,900,T,24.92,200,Y,24.89,100,N,0.0,0.0,0.0, ,24.86,0.03,510894,1586783689481,1586783699840,24.89,n,NYSE,True,True,0.1334,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.86,45063,0.0,1586471400001,0.1207,0.03,0.1207,0.0,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.9,400,P,24.96,11600,P,24.96,0,N,0.0,0.0,0.0, ,24.86,0.1,527465,1586783999493,1586784000444,24.9,n,NYSE,True,True,0.1294,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.86,45063,0.0,1586471400001,0.4023,0.04,0.1609,0.0,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.9,100,K,24.96,500,K,24.96,0,N,0.0,0.0,0.0, ,24.86,0.1,558154,1586784294279,1586784301019,24.9,n,NYSE,True,True,0.1263,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.86,45063,0.0,1586471400001,0.4023,0.04,0.1609,0.0,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.77,500,Z,24.79,500,Z,24.78,100,V,24.78,24.85,24.73, ,24.86,-0.08,1651905,1586784601696,1586784601697,24.78,n,NYSE,True,True,0.1244,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.78,1,-0.08,1586784601697,-0.3218,-0.08,-0.3218,-0.3218,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.31,1000,K,24.32,800,N,24.315,100,N,24.78,24.85,24.31, ,24.86,-0.545,4206801,1586784901634,1586784901632,24.315,n,NYSE,True,True,0.0655,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.315,1,-0.545,1586784901632,-2.1923,-0.545,-2.1923,-2.1923,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.15,500,N,24.16,600,Z,24.1534,1000,D,24.78,24.85,23.93, ,24.86,-0.7066,7394840,1586785202617,1586785202702,24.1534,n,NYSE,True,True,0.0478,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.1534,10,-0.7066,1586785202702,-2.8423,-0.7066,-2.8423,-2.8423,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.12,1100,T,24.13,700,Z,24.125,200,D,24.78,24.85,23.93, ,24.86,-0.735,8935221,1586785502962,1586785502942,24.125,n,NYSE,True,True,0.0441,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.125,2,-0.735,1586785502942,-2.9566,-0.735,-2.9566,-2.9566,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,23.99,400,P,24.0,2500,N,23.99,100,D,24.78,24.85,23.88, ,24.86,-0.87,10519326,1586785802022,1586785802025,23.99,n,NYSE,True,True,0.0407,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,23.99,1,-0.87,1586785802025,-3.4996,-0.87,-3.4996,-3.4996,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.22,2300,N,24.23,2000,Z,24.225,300,D,24.78,24.85,23.88, ,24.86,-0.635,11929163,1586786101972,1586786101679,24.225,n,NYSE,True,True,0.0385,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.225,3,-0.635,1586786101679,-2.5543,-0.635,-2.5543,-2.5543,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.25,900,Z,24.26,2700,T,24.255,800,D,24.78,24.85,23.88, ,24.86,-0.605,13008125,1586786402076,1586786401967,24.255,n,NYSE,True,True,0.037,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.255,8,-0.605,1586786401967,-2.4336,-0.605,-2.4336,-2.4336,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.34,1700,N,24.35,600,N,24.35,300,D,24.78,24.85,23.88, ,24.86,-0.51,14155853,1586786701859,1586786701404,24.35,n,NYSE,True,True,0.0355,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.35,3,-0.51,1586786701404,-2.0515,-0.51,-2.0515,-2.0515,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.26,1000,Z,24.26,1000,N,24.26,100,Z,24.78,24.85,23.88, ,24.86,-0.6,14952307,1586787001998,1586787001988,24.26,n,NYSE,True,True,0.0345,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.26,1,-0.6,1586787001988,-2.4135,-0.6,-2.4135,-2.4135,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.2,2500,N,24.21,2200,N,24.2125,100,D,24.78,24.85,23.88, ,24.86,-0.6475,16132193,1586787302112,1586787301684,24.21,n,NYSE,True,True,0.0332,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.2125,1,-0.6475,1586787301684,-2.6046,-0.65,-2.6146,-2.6046,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.09,100,Z,24.1,3500,K,24.095,100,D,24.78,24.85,23.88, ,24.86,-0.765,17329645,1586787602098,1586787601616,24.095,n,NYSE,True,True,0.0321,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.095,1,-0.765,1586787601616,-3.0772,-0.765,-3.0772,-3.0772,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.02,1100,N,24.03,4800,N,24.02,500,D,24.78,24.85,23.88, ,24.86,-0.84,18113612,1586787902117,1586787901689,24.02,n,NYSE,True,True,0.0315,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.02,5,-0.84,1586787901689,-3.3789,-0.84,-3.3789,-3.3789,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.13,700,P,24.14,4700,N,24.13,100,D,24.78,24.85,23.88, ,24.86,-0.73,19227651,1586788202466,1586788202339,24.13,n,NYSE,True,True,0.0307,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.13,1,-0.73,1586788202339,-2.9364,-0.73,-2.9364,-2.9364,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.06,3500,N,24.07,1500,N,24.07,200,N,24.78,24.85,23.88, ,24.86,-0.79,19998447,1586788502788,1586788502175,24.07,n,NYSE,True,True,0.0302,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.07,2,-0.79,1586788502175,-3.1778,-0.79,-3.1778,-3.1778,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,23.94,5600,N,23.95,2100,T,23.9499,400,D,24.78,24.85,23.88, ,24.86,-0.9101,21369938,1586788801759,1586788800783,23.9499,n,NYSE,True,True,0.0294,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,23.9499,4,-0.9101,1586788800783,-3.6609,-0.9101,-3.6609,-3.6609,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.02,600,N,24.03,5200,N,24.0225,1000,D,24.78,24.85,23.88, ,24.86,-0.8375,22310503,1586789101776,1586789101535,24.0225,n,NYSE,True,True,0.0289,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.0225,10,-0.8375,1586789101535,-3.3689,-0.8375,-3.3689,-3.3689,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.08,6100,N,24.09,2600,T,24.0899,400,D,24.78,24.85,23.88, ,24.86,-0.7701,23407447,1586789401307,1586789401253,24.0899,n,NYSE,True,True,0.0284,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.0899,4,-0.7701,1586789401253,-3.0977,-0.7701,-3.0977,-3.0977,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,23.98,8700,N,23.99,2400,T,23.99,1500,D,24.78,24.85,23.88, ,24.86,-0.87,24490830,1586789701804,1586789701481,23.99,n,NYSE,True,True,0.0281,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,23.99,15,-0.87,1586789701481,-3.4996,-0.87,-3.4996,-3.4996,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,23.96,10000,N,23.97,1000,N,23.97,100,K,24.78,24.85,23.88, ,24.86,-0.89,25291443,1586790001462,1586790001562,23.97,n,NYSE,True,True,0.0277,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,23.97,1,-0.89,1586790001562,-3.58,-0.89,-3.5801,-3.58,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,23.97,1500,T,23.98,6900,N,23.97,100,K,24.78,24.85,23.88, ,24.86,-0.89,26176355,1586790301707,1586790301653,23.97,n,NYSE,True,True,0.0273,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,23.97,1,-0.89,1586790301653,-3.58,-0.89,-3.5801,-3.58,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,23.81,5300,N,23.82,2800,T,23.82,100,Y,24.78,24.85,23.78, ,24.86,-1.04,27351788,1586790601489,1586790601005,23.82,n,NYSE,True,True,0.027,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,23.82,1,-1.04,1586790601005,-4.1834,-1.04,-4.1834,-4.1834,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,23.94,5800,N,23.95,1500,Z,23.9499,5000,D,24.78,24.85,23.78, ,24.86,-0.9101,27943613,1586790901641,1586790901508,23.9499,n,NYSE,True,True,0.0267,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,23.9499,50,-0.9101,1586790901508,-3.6609,-0.9101,-3.6609,-3.6609,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.01,6100,N,24.02,1700,K,24.02,100,T,24.78,24.85,23.78, ,24.86,-0.84,28600506,1586791201637,1586791200915,24.02,n,NYSE,True,True,0.0265,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.02,1,-0.84,1586791200915,-3.3789,-0.84,-3.3789,-3.3789,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.03,2600,T,24.04,7000,N,24.035,400,D,24.78,24.85,23.78, ,24.86,-0.825,29256116,1586791502456,1586791502066,24.035,n,NYSE,True,True,0.0263,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.035,4,-0.825,1586791502066,-3.3186,-0.825,-3.3186,-3.3186,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.07,3800,N,24.08,6600,N,24.0799,200,D,24.78,24.85,23.78, ,24.86,-0.7801,29854206,1586791802392,1586791802412,24.0799,n,NYSE,True,True,0.0261,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.0799,2,-0.7801,1586791802412,-3.138,-0.7801,-3.138,-3.138,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.06,2300,T,24.07,7900,N,24.06,200,J,24.78,24.85,23.78, ,24.86,-0.8,30552935,1586792102566,1586792102565,24.06,n,NYSE,True,True,0.0258,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.06,2,-0.8,1586792102565,-3.218,-0.8,-3.218,-3.218,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.11,3000,T,24.12,7700,N,24.11,100,T,24.78,24.85,23.78, ,24.86,-0.75,31291049,1586792402289,1586792402274,24.11,n,NYSE,True,True,0.0256,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.11,1,-0.75,1586792402274,-3.0169,-0.75,-3.0169,-3.0169,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.04,6100,N,24.05,5800,T,24.045,100,N,24.78,24.85,23.78, ,24.86,-0.815,31898085,1586792702623,1586792702623,24.045,n,NYSE,True,True,0.0254,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.045,1,-0.815,1586792702623,-3.2784,-0.815,-3.2784,-3.2784,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.11,2600,N,24.12,44400,P,24.1172,100,D,24.78,24.85,23.78, ,24.86,-0.7428,32647563,1586793002399,1586793001945,24.1172,n,NYSE,True,True,0.0252,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.1172,1,-0.7428,1586793001945,-2.9879,-0.7428,-2.9879,-2.9879,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.21,5000,N,24.22,5800,N,24.215,100,D,24.78,24.85,23.78, ,24.86,-0.645,33567029,1586793302166,1586793302495,24.215,n,NYSE,True,True,0.025,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.215,1,-0.645,1586793302495,-2.5945,-0.645,-2.5945,-2.5945,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.13,6500,N,24.14,4100,N,24.14,100,T,24.78,24.85,23.78, ,24.86,-0.72,34178287,1586793602170,1586793602169,24.14,n,NYSE,True,True,0.0248,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.14,1,-0.72,1586793602169,-2.8962,-0.72,-2.8962,-2.8962,True
EQUITY,EQUITY,060505104,BAC,Bank of America Corporation Common Stock,24.1,4800,T,24.11,2500,N,24.1,100,P,24.78,24.85,23.78, ,24.86,-0.76,34836747,1586793902549,1586793901577,24.1,n,NYSE,True,True,0.0246,2,35.72,17.95,0.0,9.0309,0.72,2.9,2020-03-05 00:00:00.000,Normal,24.1,1,-0.76,1586793901577,-3.0571,-0.76,-3.0571,-3.0571,True
