assetType,assetMainType,cusip,symbol,description,bidPrice,bidSize,bidId,askPrice,askSize,askId,lastPrice,lastSize,lastId,openPrice,highPrice,lowPrice,bidTick,closePrice,netChange,totalVolume,quoteTimeInLong,tradeTimeInLong,mark,exchange,exchangeName,marginable,shortable,volatility,digits,52WkHigh,52WkLow,nAV,peRatio,divAmount,divYield,divDate,securityStatus,regularMarketLastPrice,regularMarketLastSize,regularMarketNetChange,regularMarketTradeTimeInLong,netPercentChangeInDouble,markChangeInDouble,markPercentChangeInDouble,regularMarketPercentChangeInDouble,delayed
EQUITY,EQUITY,02376R102,AAL,"American Airlines Group, Inc. - Common Stock",12.85,5600,Q,12.88,600,K,12.88,400,Q,0.0,0.0,0.0, ,12.51,0.37,2257098,1586783702061,1586783702061,12.85,q,NASD,True,True,0.1432,4,35.24,9.09,0.0,3.2881,0.4,3.2,2020-02-04 00:00:00.000,Normal,12.51,8323,0.0,1586462400151,2.9576,0.34,2.7178,0.0,True
EQUITY,EQUITY,02376R102,AAL,"American Airlines Group, Inc. - Common Stock",12.9,2400,Q,12.92,900,K,12.9,300,Q,0.0,0.0,0.0, ,12.51,0.39,2321155,1586784001452,1586784001445,12.9,q,NASD,True,True,0.1429,4,35.24,9.09,0.0,3.2881,0.4,3.2,2020-02-04 00:00:00.000,Normal,12.51,8323,0.0,1586462400151,3.1175,0.39,3.1175,0.0,True
EQUITY,EQUITY,02376R102,AAL,"American Airlines Group, Inc. - Common Stock",12.9,7400,Q,12.93,400,K,12.93,100,Q,0.0,0.0,0.0, ,12.51,0.42,2385619,1586784302096,1586784302633,12.9,q,NASD,True,True,0.1414,4,35.24,9.09,0.0,3.2881,0.4,3.2,2020-02-04 00:00:00.000,Normal,12.51,8323,0.0,1586462400151,3.3573,0.39,3.1175,0.0,True
EQUITY,EQUITY,02376R102,AAL,"American Airlines Group, Inc. - Common Stock",12.85,25400,Q,12.89,300,Z,12.885,100,D,12.9,12.95,12.85, ,12.51,0.375,3879246,1586784601714,1586784601713,12.885,q,NASD,True,True,0.1427,4,35.24,9.09,0.0,3.2881,0.4,3.2,2020-02-04 00:00:00.000,Normal,12.885,1,0.375,1586784601713,2.9976,0.375,2.9976,2.9976,True
EQUITY,EQUITY,02376R102,AAL,"American Airlines Group, Inc. - Common Stock",11.96,1300,Q,11.98,800,Z,11.97,100,Q,12.9,12.95,11.9, ,12.51,-0.54,8494890,1586784901585,1586784901602,11.97,q,NASD,True,True,0.1001,4,35.24,9.09,0.0,3.2881,0.4,3.2,2020-02-04 00:00:00.000,Normal,11.97,1,-0.54,1586784901602,-4.3165,-0.54,-4.3165,-4.3165,True
EQUITY,EQUITY,02376R102,AAL,"American Airlines Group, Inc. - Common Stock",11.9,1400,Q,11.93,700,K,11.9101,1000,D,12.9,12.95,11.44, ,12.51,-0.5999,13399023,1586785202689,1586785202381,11.9101,q,NASD,True,True,0.0851,4,35.24,9.09,0.0,3.2881,0.4,3.2,2020-02-04 00:00:00.000,Normal,11.9101,10,-0.5999,1586785202381,-4.7954,-0.5999,-4.7954,-4.7954,True
EQUITY,EQUITY,02376R102,AAL,"American Airlines Group, Inc. - Common Stock",11.63,600,Z,11.65,2000,K,11.6431,2100,D,12.9,12.95,11.44, ,12.51,-0.8669,16608479,1586785502739,1586785502869,11.6431,q,NASD,True,True,0.0793,4,35.24,9.09,0.0,3.2881,0.4,3.2,2020-02-04 00:00:00.000,Normal,11.6431,21,-0.8669,1586785502869,-6.9297,-0.8669,-6.9297,-6.9297,True
EQUITY,EQUITY,02376R102,AAL,"American Airlines Group, Inc. - Common Stock",11.62,100,Y,11.64,3100,K,11.63,700,D,12.9,12.95,11.25, ,12.51,-0.88,19634570,1586785801502,1586785801843,11.63,q,NASD,True,True,0.0754,4,35.24,9.09,0.0,3.2881,0.4,3.2,2020-02-04 00:00:00.000,Normal,11.63,7,-0.88,1586785801843,-7.0344,-0.88,-7.0344,-7.0344,True
EQUITY,EQUITY,02376R102,AAL,"American Airlines Group, Inc. - Common Stock",11.74,1300,Q,11.75,9900,P,11.74,100,Q,12.9,12.95,11.25, ,12.51,-0.77,21438144,1586786102011,1586786101405,11.74,q,NASD,True,True,0.073,4,35.24,9.09,0.0,3.2881,0.4,3.2,2020-02-04 00:00:00.000,Normal,11.74,1,-0.77,1586786101405,-6.1551,-0.77,-6.1551,-6.1551,True
EQUITY,EQUITY,02376R102,AAL,"American Airlines Group, Inc. - Common Stock",11.61,800,Q,11.62,200,Q,11.62,100,P,12.9,12.95,11.25, ,12.51,-0.89,23059900,1586786402069,1586786401815,11.62,q,NASD,True,True,0.0709,4,35.24,9.09,0.0,3.2881,0.4,3.2,2020-02-04 00:00:00.000,Normal,11.62,1,-0.89,1586786401815,-7.1143,-0.89,-7.1143,-7.1143,True
