assetType,assetMainType,cusip,symbol,description,bidPrice,bidSize,bidId,askPrice,askSize,askId,lastPrice,lastSize,lastId,openPrice,highPrice,lowPrice,bidTick,closePrice,netChange,totalVolume,quoteTimeInLong,tradeTimeInLong,mark,exchange,exchangeName,marginable,shortable,volatility,digits,52WkHigh,52WkLow,nAV,peRatio,divAmount,divYield,divDate,securityStatus,regularMarketLastPrice,regularMarketLastSize,regularMarketNetChange,regularMarketTradeTimeInLong,netPercentChangeInDouble,markChangeInDouble,markPercentChangeInDouble,regularMarketPercentChangeInDouble,delayed
EQUITY,EQUITY,254687106,DIS,Walt Disney Company (The) Common Stock,105.38,200,P,105.48,100,P,105.48,0,N,0.0,0.0,0.0, ,104.5,0.98,225872,1586783688172,1586783701631,105.38,n,NYSE,True,True,0.1895,2,153.41,79.07,0.0,17.6167,1.76,1.68,2019-12-13 00:00:00.000,Normal,104.5,6113,0.0,1586471400007,0.9378,0.88,0.8421,0.0,True
EQUITY,EQUITY,254687106,DIS,Walt Disney Company (The) Common Stock,105.37,200,P,105.75,100,T,105.45,0,N,0.0,0.0,0.0, ,104.5,0.95,230871,1586783985357,1586784002313,105.37,n,NYSE,True,True,0.1833,2,153.41,79.07,0.0,17.6167,1.76,1.68,2019-12-13 00:00:00.000,Normal,104.5,6113,0.0,1586471400007,0.9091,0.87,0.8325,0.0,True
EQUITY,EQUITY,254687106,DIS,Walt Disney Company (The) Common Stock,105.05,1500,K,105.15,100,K,105.19,0,N,0.0,0.0,0.0, ,104.5,0.69,240464,1586784301852,1586784300804,105.05,n,NYSE,True,True,0.1743,2,153.41,79.07,0.0,17.6167,1.76,1.68,2019-12-13 00:00:00.000,Normal,104.5,6113,0.0,1586471400007,0.6603,0.55,0.5263,0.0,True
EQUITY,EQUITY,254687106,DIS,Walt Disney Company (The) Common Stock,104.72,100,T,104.99,100,P,104.71,100,P,104.71,104.71,104.71, ,104.5,0.21,246128,1586784601013,1586784600504,104.72,n,NYSE,True,True,0.1682,2,153.41,79.07,0.0,17.6167,1.76,1.68,2019-12-13 00:00:00.000,Normal,104.71,1,0.21,1586784600504,0.201,0.22,0.2105,0.201,True
EQUITY,EQUITY,254687106,DIS,Walt Disney Company (The) Common Stock,102.27,500,N,102.35,300,Z,102.31,100,D,104.71,104.87,102.284, ,104.5,-2.19,1174866,1586784901397,1586784901585,102.31,n,NYSE,True,True,0.1381,2,153.41,79.07,0.0,17.6167,1.76,1.68,2019-12-13 00:00:00.000,Normal,102.31,1,-2.19,1586784901585,-2.0957,-2.19,-2.0957,-2.0957,True
EQUITY,EQUITY,254687106,DIS,Walt Disney Company (The) Common Stock,102.11,200,M,102.21,100,N,102.21,100,V,104.71,104.87,101.7883, ,104.5,-2.29,1804236,1586785202688,1586785202367,102.21,n,NYSE,True,True,0.1152,2,153.41,79.07,0.0,17.6167,1.76,1.68,2019-12-13 00:00:00.000,Normal,102.21,1,-2.29,1586785202367,-2.1914,-2.29,-2.1914,-2.1914,True
EQUITY,EQUITY,254687106,DIS,Walt Disney Company (The) Common Stock,101.53,300,N,101.58,100,N,101.55,200,D,104.71,104.87,101.29, ,104.5,-2.95,2301932,1586785502599,1586785502378,101.55,n,NYSE,True,True,0.1053,2,153.41,79.07,0.0,17.6167,1.76,1.68,2019-12-13 00:00:00.000,Normal,101.55,2,-2.95,1586785502378,-2.823,-2.95,-2.823,-2.823,True
EQUITY,EQUITY,254687106,DIS,Walt Disney Company (The) Common Stock,101.05,400,Z,101.1,200,Z,101.11,500,D,104.71,104.87,100.62, ,104.5,-3.39,2930648,1586785801814,1586785801557,101.1,n,NYSE,True,True,0.0962,2,153.41,79.07,0.0,17.6167,1.76,1.68,2019-12-13 00:00:00.000,Normal,101.11,5,-3.39,1586785801557,-3.244,-3.4,-3.2536,-3.244,True
EQUITY,EQUITY,254687106,DIS,Walt Disney Company (The) Common Stock,101.15,200,Z,101.2,100,T,101.175,100,D,104.71,104.87,100.62, ,104.5,-3.325,3301931,1586786100944,1586786101673,101.175,n,NYSE,True,True,0.0919,2,153.41,79.07,0.0,17.6167,1.76,1.68,2019-12-13 00:00:00.000,Normal,101.175,1,-3.325,1586786101673,-3.1818,-3.325,-3.1818,-3.1818,True
EQUITY,EQUITY,254687106,DIS,Walt Disney Company (The) Common Stock,100.94,400,Z,100.99,300,Z,100.975,400,D,104.71,104.87,100.62, ,104.5,-3.525,3633692,1586786401712,1586786401184,100.975,n,NYSE,True,True,0.0878,2,153.41,79.07,0.0,17.6167,1.76,1.68,2019-12-13 00:00:00.000,Normal,100.975,4,-3.525,1586786401184,-3.3732,-3.525,-3.3732,-3.3732,True
EQUITY,EQUITY,254687106,DIS,Walt Disney Company (The) Common Stock,101.41,200,Z,101.46,100,T,101.455,300,D,104.71,104.87,100.62, ,104.5,-3.045,3866155,1586786701553,1586786701669,101.455,n,NYSE,True,True,0.0855,2,153.41,79.07,0.0,17.6167,1.76,1.68,2019-12-13 00:00:00.000,Normal,101.455,3,-3.045,1586786701669,-2.9139,-3.045,-2.9139,-2.9139,True
EQUITY,EQUITY,254687106,DIS,Walt Disney Company (The) Common Stock,101.39,300,T,101.42,300,Z,101.417,100,D,104.71,104.87,100.62, ,104.5,-3.083,4048338,1586787001954,1586787002004,101.417,n,NYSE,True,True,0.0835,2,153.41,79.07,0.0,17.6167,1.76,1.68,2019-12-13 00:00:00.000,Normal,101.417,1,-3.083,1586787002004,-2.9502,-3.083,-2.9502,-2.9502,True
EQUITY,EQUITY,254687106,DIS,Walt Disney Company (The) Common Stock,101.1,200,Z,101.15,100,N,101.16,100,T,104.71,104.87,100.62, ,104.5,-3.34,4273722,1586787301894,1586787301178,101.15,n,NYSE,True,True,0.0811,2,153.41,79.07,0.0,17.6167,1.76,1.68,2019-12-13 00:00:00.000,Normal,101.16,1,-3.34,1586787301178,-3.1962,-3.35,-3.2057,-3.1962,True
