assetType,assetMainType,cusip,symbol,description,bidPrice,bidSize,bidId,askPrice,askSize,askId,lastPrice,lastSize,lastId,openPrice,highPrice,lowPrice,bidTick,closePrice,netChange,totalVolume,quoteTimeInLong,tradeTimeInLong,mark,exchange,exchangeName,marginable,shortable,volatility,digits,52WkHigh,52WkLow,nAV,peRatio,divAmount,divYield,divDate,securityStatus,regularMarketLastPrice,regularMarketLastSize,regularMarketNetChange,regularMarketTradeTimeInLong,netPercentChangeInDouble,markChangeInDouble,markPercentChangeInDouble,regularMarketPercentChangeInDouble,delayed
EQUITY,EQUITY,931142103,WMT,Walmart Inc. Common Stock,128.63,100,J,128.65,100,P,128.6392,400,D,127.1,129.49,126.0352, ,125.3,3.3392,3503910,1586875801787,1586875802322,128.6392,n,NYSE,True,True,0.03,2,129.49,98.85,0.0,23.474,2.16,1.72,2020-05-07 00:00:00.000,Normal,128.6392,4,3.3392,1586875802322,2.665,3.3392,2.665,2.665,True
EQUITY,EQUITY,931142103,WMT,Walmart Inc. Common Stock,128.7,200,Z,128.75,200,N,128.72,100,T,127.1,129.49,126.0352, ,125.3,3.42,3604687,1586876102250,1586876102237,128.72,n,NYSE,True,True,0.0296,2,129.49,98.85,0.0,23.474,2.16,1.72,2020-05-07 00:00:00.000,Normal,128.72,1,3.42,1586876102237,2.7294,3.42,2.7294,2.7294,True
EQUITY,EQUITY,931142103,WMT,Walmart Inc. Common Stock,129.12,100,T,129.14,200,N,129.11,100,D,127.1,129.49,126.0352, ,125.3,3.81,3717829,1586876402258,1586876401998,129.12,n,NYSE,True,True,0.0291,2,129.49,98.85,0.0,23.474,2.16,1.72,2020-05-07 00:00:00.000,Normal,129.11,1,3.81,1586876401998,3.0407,3.82,3.0487,3.0407,True
EQUITY,EQUITY,931142103,WMT,Walmart Inc. Common Stock,129.06,500,Z,129.09,100,P,129.07,100,N,127.1,129.49,126.0352, ,125.3,3.77,3824263,1586876702197,1586876702196,129.07,n,NYSE,True,True,0.0287,2,129.49,98.85,0.0,23.474,2.16,1.72,2020-05-07 00:00:00.000,Normal,129.07,1,3.77,1586876702196,3.0088,3.77,3.0088,3.0088,True
EQUITY,EQUITY,931142103,WMT,Walmart Inc. Common Stock,128.96,300,J,128.98,100,T,128.9723,100,D,127.1,129.49,126.0352, ,125.3,3.6723,3987335,1586877003040,1586877000340,128.9723,n,NYSE,True,True,0.0281,2,129.49,98.85,0.0,23.474,2.16,1.72,2020-05-07 00:00:00.000,Normal,128.9723,1,3.6723,1586877000340,2.9308,3.6723,2.9308,2.9308,True
EQUITY,EQUITY,931142103,WMT,Walmart Inc. Common Stock,128.77,100,K,128.78,100,T,128.79,100,T,127.1,129.49,126.0352, ,125.3,3.49,4091152,1586877302773,1586877302768,128.78,n,NYSE,True,True,0.0277,2,129.49,98.85,0.0,23.474,2.16,1.72,2020-05-07 00:00:00.000,Normal,128.79,1,3.49,1586877302768,2.7853,3.48,2.7773,2.7853,True
EQUITY,EQUITY,931142103,WMT,Walmart Inc. Common Stock,128.55,200,T,128.57,200,Z,128.56,100,J,127.1,129.49,126.0352, ,125.3,3.26,4198286,1586877601422,1586877601359,128.56,n,NYSE,True,True,0.0274,2,129.49,98.85,0.0,23.474,2.16,1.72,2020-05-07 00:00:00.000,Normal,128.56,1,3.26,1586877601359,2.6018,3.26,2.6018,2.6018,True
EQUITY,EQUITY,931142103,WMT,Walmart Inc. Common Stock,128.72,200,Z,128.74,200,T,128.74,100,P,127.1,129.49,126.0352, ,125.3,3.44,4271309,1586877903056,1586877903009,128.74,n,NYSE,True,True,0.0271,2,129.49,98.85,0.0,23.474,2.16,1.72,2020-05-07 00:00:00.000,Normal,128.74,1,3.44,1586877903009,2.7454,3.44,2.7454,2.7454,True
EQUITY,EQUITY,931142103,WMT,Walmart Inc. Common Stock,128.84,100,P,128.86,100,J,128.86,100,T,127.1,129.49,126.0352, ,125.3,3.56,4353715,1586878202430,1586878202259,128.86,n,NYSE,True,True,0.0268,2,129.49,98.85,0.0,23.474,2.16,1.72,2020-05-07 00:00:00.000,Normal,128.86,1,3.56,1586878202259,2.8412,3.56,2.8412,2.8412,True
EQUITY,EQUITY,931142103,WMT,Walmart Inc. Common Stock,129.12,200,T,129.15,200,Z,129.17,100,T,127.1,129.49,126.0352, ,125.3,3.87,4442450,1586878503040,1586878502160,129.15,n,NYSE,True,True,0.0266,2,129.49,98.85,0.0,23.474,2.16,1.72,2020-05-07 00:00:00.000,Normal,129.17,1,3.87,1586878502160,3.0886,3.85,3.0726,3.0886,True
