,open,high,low,close,volume
2006-05-25,4.03,4.605,4.02,4.6,395343000
2006-05-26,4.63,4.674,4.411,4.493,103034000
2006-05-30,4.497,4.498,4.285,4.4,49897000
2006-05-31,4.435,4.536,4.435,4.494,29943000
2006-06-01,4.493,4.81,4.49,4.751,62296000
2006-06-02,4.85,4.87,4.679,4.699,37249000
2006-06-05,4.705,4.925,4.7,4.915,37081000
2006-06-06,4.998,5.063,4.78,4.83,49036000
2006-06-07,4.833,4.84,4.675,4.76,25005000
2006-06-08,4.76,4.772,4.55,4.772,34437000
2006-06-09,4.88,4.88,4.768,4.778,13372000
2006-06-12,4.8,4.825,4.63,4.695,14546000
2006-06-13,4.62,4.735,4.53,4.55,16692000
2006-06-14,4.49,4.545,4.444,4.512,15971000
2006-06-15,4.54,4.612,4.513,4.595,16500000
2006-06-16,4.55,4.6,4.5,4.502,12280000
2006-06-19,4.545,4.545,4.41,4.434,11436000
2006-06-20,4.474,4.5,4.347,4.402,23792000
2006-06-21,4.402,4.588,4.4,4.53,18063000
2006-06-22,4.64,4.695,4.588,4.66,13030000
2006-06-23,4.699,4.793,4.687,4.695,11612000
2006-06-26,4.695,4.75,4.643,4.75,8565000
2006-06-27,4.75,4.803,4.725,4.731,9826000
2006-06-28,4.685,4.74,4.65,4.696,8756000
2006-06-29,4.695,4.809,4.695,4.8,14470000
2006-06-30,4.765,4.8,4.66,4.8,25964000
2006-07-03,4.79,4.8,4.681,4.73,7029000
2006-07-05,4.74,4.784,4.671,4.76,13266000
2006-07-06,4.725,4.735,4.679,4.68,8097000
2006-07-07,4.675,4.685,4.575,4.612,8380000
2006-07-10,4.62,4.657,4.612,4.649,4978000
2006-07-11,4.649,4.649,4.53,4.635,8079000
2006-07-12,4.64,4.64,4.554,4.555,7672000
2006-07-13,4.518,4.518,4.43,4.472,16625000
2006-07-14,4.462,4.468,4.39,4.395,9663000
2006-07-17,4.391,4.417,4.375,4.399,6458000
2006-07-18,4.399,4.41,4.367,4.39,12483000
2006-07-19,4.391,4.545,4.38,4.528,15840000
2006-07-20,4.54,4.578,4.51,4.555,8829000
2006-07-21,4.555,4.555,4.477,4.528,8510000
2006-07-24,4.545,4.553,4.499,4.5,5017000
2006-07-25,4.52,4.64,4.516,4.608,6900000
2006-07-26,4.614,4.785,4.58,4.668,10338000
2006-07-27,4.69,4.717,4.652,4.652,6009000
2006-07-28,4.651,4.68,4.626,4.63,4339000
2006-07-31,4.63,4.641,4.586,4.587,4616000
2006-08-01,4.592,4.592,4.47,4.5,7390000
2006-08-02,4.799,5.005,4.731,5.002,53372000
2006-08-03,4.913,5.024,4.865,4.999,21689000
2006-08-04,5.03,5.15,4.999,5.005,14216000
2006-08-07,5.05,5.13,5.025,5.11,6918000
2006-08-08,5.11,5.267,5.105,5.257,14073000
2006-08-09,5.3,5.45,5.2,5.285,15043000
2006-08-10,5.22,5.391,5.21,5.356,8725000
2006-08-11,5.35,5.445,5.325,5.368,9078000
2006-08-14,5.375,5.454,5.352,5.423,6314000
2006-08-15,5.47,5.493,5.426,5.449,8553000
2006-08-16,5.465,5.543,5.416,5.427,15344000
2006-08-17,5.42,5.424,5.319,5.346,10216000
2006-08-18,5.31,5.365,5.246,5.345,9343000
2006-08-21,5.33,5.555,5.28,5.426,12487000
2006-08-22,5.42,5.55,5.42,5.523,9761000
2006-08-23,5.548,5.575,5.454,5.46,10439000
2006-08-24,5.49,5.585,5.482,5.565,5420000
2006-08-25,5.575,5.585,5.493,5.5,8016000
2006-08-28,5.485,5.545,5.477,5.502,3748000
2006-08-29,5.525,5.565,5.516,5.535,3211000
2006-08-30,5.548,5.578,5.517,5.525,5801000
2006-08-31,5.525,5.617,5.525,5.59,7023000
2006-09-01,5.597,5.75,5.597,5.655,20559000
2006-09-05,5.69,5.724,5.625,5.685,4618000
2006-09-06,5.69,5.888,5.657,5.888,15694000
2006-09-07,5.851,6.087,5.85,6.012,26549000
2006-09-08,6.1,6.125,5.929,5.975,15176000
2006-09-11,5.975,6.199,5.96,6.187,17064000
2006-09-12,6.099,6.215,6.099,6.21,16992000
2006-09-13,6.2,6.23,6.09,6.135,12355000
2006-09-14,6.085,6.325,6.07,6.279,13010000
2006-09-15,6.279,6.52,6.279,6.497,19314000
2006-09-18,6.574,6.755,6.43,6.512,23656000
2006-09-19,6.5,6.615,6.43,6.484,17263000
2006-09-20,6.51,6.67,6.45,6.655,13476000
2006-09-21,6.753,6.96,6.701,6.905,29063000
2006-09-22,6.9,6.95,6.508,6.593,29874000
2006-09-25,6.525,6.57,6.22,6.44,35677000
2006-09-26,6.34,6.733,6.276,6.6,39969000
2006-09-27,6.7,6.79,6.545,6.784,19633000
2006-09-28,6.765,6.891,6.765,6.865,13395000
2006-09-29,6.847,7.045,6.756,7.035,20056000
2006-10-02,7.035,7.035,6.966,6.996,17393000
2006-10-03,6.84,7.09,6.84,6.968,16733000
2006-10-04,7.0,7.041,6.875,6.962,13679000
2006-10-05,6.978,7.29,6.901,7.259,25756000
2006-10-06,7.24,7.585,7.201,7.515,35410000
2006-10-09,7.19,7.323,7.095,7.28,37084000
2006-10-10,7.115,7.325,7.05,7.191,26764000
2006-10-11,7.095,7.1,6.828,6.95,35483000
2006-10-12,6.91,7.082,6.872,7.041,15117000
2006-10-13,7.1,7.17,6.982,7.009,11321000
2006-10-16,7.0,7.171,6.985,7.13,8802000
2006-10-17,7.11,7.12,6.927,6.95,9865000
2006-10-18,6.961,7.118,6.954,7.045,8562000
2006-10-19,7.045,7.29,6.975,7.233,13414000
2006-10-20,7.28,7.285,7.1,7.122,5264000
2006-10-23,7.135,7.162,6.98,7.025,7389000
2006-10-24,7.015,7.15,6.992,7.12,8512000
2006-10-25,7.125,7.125,7.05,7.075,11349000
2006-10-26,7.085,7.4,6.989,7.22,21152000
2006-10-27,7.1,7.3,6.9,7.264,26741000
2006-10-30,7.262,7.36,7.175,7.254,17471000
2006-10-31,7.27,7.625,7.194,7.41,35942000
2006-11-01,8.175,8.75,8.175,8.507,141287000
2006-11-02,8.382,8.808,8.25,8.76,62554000
2006-11-03,8.766,8.975,8.677,8.951,42493000
2006-11-06,9.0,9.714,8.999,9.63,97806000
2006-11-07,9.574,9.617,9.24,9.25,71627000
2006-11-08,9.2,9.2,8.805,8.844,64190000
2006-11-09,9.13,9.235,8.82,8.82,62996000
2006-11-10,8.864,9.05,8.776,8.92,28543000
2006-11-13,9.371,9.799,9.329,9.655,114185000
2006-11-14,9.68,9.724,9.439,9.52,38530000
2006-11-15,9.521,9.965,9.5,9.53,56610000
2006-11-16,9.625,9.72,9.39,9.452,35651000
2006-11-17,9.335,9.538,9.206,9.479,28531000
2006-11-20,9.398,9.621,9.372,9.619,22905000
2006-11-21,9.699,10.083,9.65,10.06,59516000
2006-11-22,10.175,10.393,10.082,10.326,42653000
2006-11-24,10.19,10.585,10.05,10.548,21754000
2006-11-27,10.6,10.86,9.89,9.899,73711000
2006-11-28,9.75,10.1,9.55,10.075,61625000
2006-11-29,10.23,10.26,9.68,9.92,48996000
2006-11-30,9.92,10.2,9.65,10.175,41284000
2006-12-01,10.222,10.245,9.909,10.117,35213000
2006-12-04,10.1,10.14,9.92,10.008,20278000
2006-12-05,10.0,10.22,9.9,9.925,21270000
2006-12-06,10.11,10.2,9.85,9.913,30081000
2006-12-07,9.93,10.09,9.86,9.968,21764000
2006-12-08,9.968,10.08,9.893,10.01,15977000
2006-12-11,10.01,10.22,9.89,9.91,30106000
2006-12-12,9.87,9.91,9.42,9.575,46641000
2006-12-13,9.69,9.76,9.5,9.577,18913000
2006-12-14,9.57,9.64,9.48,9.56,24112000
2006-12-15,9.632,9.633,9.535,9.619,14586000
2006-12-18,9.6,9.6,9.25,9.29,26073000
2006-12-19,9.24,9.75,9.05,9.74,31967000
2006-12-20,9.74,9.94,9.62,9.751,28214000
2006-12-21,9.58,9.63,9.38,9.571,31098000
2006-12-22,9.57,9.7,9.518,9.635,13194000
2006-12-26,9.65,9.675,9.438,9.514,10227000
2006-12-27,9.49,9.94,9.45,9.937,19987000
2006-12-28,9.97,9.97,9.75,9.896,22388000
2006-12-29,9.88,9.962,9.826,9.849,10887000
2007-01-03,9.95,9.96,9.56,9.641,26290000
2007-01-04,9.69,10.18,9.53,10.114,27058000
2007-01-05,10.099,10.22,9.9,10.106,29635000
2007-01-08,9.9,10.22,9.9,10.108,16010000
2007-01-09,10.110001,10.575,10.060001,10.574001,36952000
2007-01-10,10.56,10.65,10.3,10.474,35099000
2007-01-11,10.52,10.8,10.35,10.55,37674000
2007-01-12,10.575,10.725,10.485,10.525,18234000
2007-01-16,10.53,10.74,10.46,10.6,18028000
2007-01-17,10.7,11.02,10.57,10.904,45927000
